"Subscriber_ID","recency","frequency","monetary","r_score","f_score","m_score","total_score","segment"
SUB1643,210,6,622485.41,3,4,4,11,Champion
SUB2368,210,1,1868.08,3,1,1,5,Hibernation
SUB4237,210,2,1361.7,3,2,1,6,At risk
SUB4785,210,1,7949.54,3,1,2,6,At risk
SUB3699,210,4,25559.78,3,4,4,11,Champion
SUB1660,209,1,517.02,3,1,1,5,Hibernation
SUB1972,209,5,18641.57,3,4,4,11,Champion
SUB2541,209,4,822867.46,3,4,4,11,Champion
SUB2077,209,4,703686.86,3,4,4,11,Champion
SUB3032,209,2,19720.71,3,3,4,10,Loyal
SUB2408,209,2,19310.36,3,3,4,10,Loyal
SUB1913,209,3,22523.02,3,3,4,10,Loyal
SUB1040,209,6,25632.77,3,4,4,11,Champion
SUB1765,209,4,23834.89,3,4,4,11,Champion
SUB4067,209,3,11498.97,3,3,3,9,Loyal
SUB3676,208,4,8971.87,3,4,3,10,Loyal
SUB1624,208,3,12113.66,3,3,3,9,Loyal
SUB3437,208,3,7140.64,3,3,2,8,At risk
SUB1268,208,1,73.17,3,1,1,5,Hibernation
SUB3420,208,2,8523.69,3,2,3,8,At risk
SUB3720,208,2,1787.36,3,2,1,6,At risk
SUB3305,207,2,12454.19,3,2,3,8,At risk
SUB3799,207,3,9393.5,3,3,3,9,Loyal
SUB4013,207,3,4604.99,3,3,2,8,At risk
SUB4624,207,3,28001.38,3,3,4,10,Loyal
SUB2277,207,3,18611.16,3,3,4,10,Loyal
SUB3368,207,3,14041.51,3,3,3,9,Loyal
SUB2384,207,1,60.39,3,1,1,5,Hibernation
SUB3287,207,4,17508.41,3,4,4,11,Champion
SUB1293,207,3,17690.92,3,3,4,10,Loyal
SUB1004,207,1,5706.36,3,1,2,6,At risk
SUB4353,207,3,8571.79,3,4,3,10,Loyal
SUB2775,207,4,6799.35,3,4,2,9,Loyal
SUB1727,207,6,27058.56,3,4,4,11,Champion
SUB2347,207,2,4361.31,3,2,2,7,At risk
SUB2561,207,1,43.75,3,1,1,5,Hibernation
SUB2919,207,2,8752.02,3,2,3,8,At risk
SUB1646,206,1,1286.95,3,1,1,5,Hibernation
SUB4107,206,4,10115.4,3,4,3,10,Loyal
SUB2175,206,2,1125276.2,3,3,4,10,Loyal
SUB2622,206,7,42826.01,3,4,4,11,Champion
SUB2861,206,2,6841.89,3,2,2,7,At risk
SUB2597,206,3,21335.59,3,3,4,10,Loyal
SUB3768,206,4,4328.45,3,4,2,9,Loyal
SUB1070,206,4,6380.25,3,4,2,9,Loyal
SUB4039,206,4,13709.04,3,4,3,10,Loyal
SUB1661,206,3,14840.99,3,3,3,9,Loyal
SUB2866,206,4,26197.95,3,4,4,11,Champion
SUB3153,206,1,235.65,3,1,1,5,Hibernation
SUB2177,206,1,154.28,3,1,1,5,Hibernation
SUB2031,206,5,10968.93,3,4,3,10,Loyal
SUB1937,206,1,1856.52,3,1,1,5,Hibernation
SUB4509,206,3,9629.86,3,3,3,9,Loyal
SUB1488,206,1,2365.88,3,1,1,5,Hibernation
SUB3741,206,2,3483.1,3,2,2,7,At risk
SUB2651,206,4,24585.14,3,4,4,11,Champion
SUB3818,205,3,4345.12,3,3,2,8,At risk
SUB4696,205,1,1234.03,3,1,1,5,Hibernation
SUB2525,205,5,20154.55,3,4,4,11,Champion
SUB3041,205,3,18361.55,3,3,4,10,Loyal
SUB3780,205,3,13551.27,3,3,3,9,Loyal
SUB2927,204,4,6942.84,3,4,2,9,Loyal
SUB3436,204,2,5930.72,3,2,2,7,At risk
SUB3339,204,6,19011.34,3,4,4,11,Champion
SUB1855,204,3,16003.94,3,3,3,9,Loyal
SUB3625,204,3,4334.79,3,3,2,8,At risk
SUB3261,204,3,7817.97,3,3,2,8,At risk
SUB2586,204,2,11650.86,3,2,3,8,At risk
SUB3762,204,2,14836.38,3,2,3,8,At risk
SUB3234,204,2,5209.62,3,2,2,7,At risk
SUB3505,204,3,19427.91,3,3,4,10,Loyal
SUB1292,203,3,2061.76,3,3,1,7,At risk
SUB4764,203,4,8024.74,3,4,2,9,Loyal
SUB1830,203,1,12132.29,3,1,3,7,At risk
SUB4440,203,4,18680.77,3,4,4,11,Champion
SUB1273,203,2,782.27,3,2,1,6,At risk
SUB3177,203,4,19569.49,3,4,4,11,Champion
SUB1322,203,2,1969.28,3,2,1,6,At risk
SUB1962,203,2,3053.97,3,2,1,6,At risk
SUB2043,203,4,10284.32,3,4,3,10,Loyal
SUB3144,203,1,5954.26,3,1,2,6,At risk
SUB4963,203,1,14197.12,3,1,3,7,At risk
SUB1530,203,3,14585.79,3,3,3,9,Loyal
SUB4751,203,2,6009.25,3,2,2,7,At risk
SUB4212,203,2,9480.03,3,2,3,8,At risk
SUB4476,203,3,16054.45,3,3,3,9,Loyal
SUB4199,202,2,2179.41,3,2,1,6,At risk
SUB2827,202,4,5807.63,3,4,2,9,Loyal
SUB1332,202,4,49408.49,3,4,4,11,Champion
SUB2264,202,3,20745.71,3,3,4,10,Loyal
SUB4284,202,2,11841.42,3,2,3,8,At risk
SUB1847,202,4,12021.42,3,4,3,10,Loyal
SUB3318,202,3,109897.17,3,3,4,10,Loyal
SUB1410,202,3,10224.33,3,3,3,9,Loyal
SUB3660,202,1,386708.27,3,1,4,8,At risk
SUB4108,202,2,4581.29,3,2,2,7,At risk
SUB2343,202,5,11508.3,3,4,3,10,Loyal
SUB1899,201,4,8684.77,3,4,3,10,Loyal
SUB1487,201,2,8066.76,3,2,2,7,At risk
SUB1003,201,5,18953.82,3,4,4,11,Champion
SUB4606,201,3,25686.95,3,3,4,10,Loyal
SUB3039,201,3,23869.9,3,3,4,10,Loyal
SUB3887,201,2,2474.84,3,2,1,6,At risk
SUB3467,201,2,1922.54,3,2,1,6,At risk
SUB4372,201,2,212286.44,3,3,4,10,Loyal
SUB3416,200,3,11443.8,3,3,3,9,Loyal
SUB2134,200,4,5284.09,3,4,2,9,Loyal
SUB4180,200,4,13479.06,3,4,3,10,Loyal
SUB1448,200,3,6191.6,3,3,2,8,At risk
SUB3395,200,2,13178.98,3,2,3,8,At risk
SUB4585,200,2,4059.03,3,2,2,7,At risk
SUB2371,200,4,12318.92,3,4,3,10,Loyal
SUB2545,200,1,1259.75,3,1,1,5,Hibernation
SUB2199,200,3,14688.42,3,3,3,9,Loyal
SUB3831,200,4,8576.17,3,4,3,10,Loyal
SUB3980,200,5,5721.55,3,4,2,9,Loyal
SUB1598,200,2,1931.04,3,2,1,6,At risk
SUB4464,200,4,875653.57,3,4,4,11,Champion
SUB4206,200,2,7903.28,3,2,2,7,At risk
SUB4951,200,4,13907.05,3,4,3,10,Loyal
SUB2112,199,1,2.87,3,1,1,5,Hibernation
SUB4746,199,2,6152.65,3,2,2,7,At risk
SUB4133,199,4,16009.26,3,4,3,10,Loyal
SUB4176,199,3,11206.62,3,3,3,9,Loyal
SUB1675,199,3,24307.77,3,3,4,10,Loyal
SUB4769,199,3,679787.08,3,3,4,10,Loyal
SUB3617,199,3,7769.87,3,3,2,8,At risk
SUB3900,199,2,4299.47,3,2,2,7,At risk
SUB2848,199,2,4316.29,3,2,2,7,At risk
SUB4739,199,5,14235.68,3,4,3,10,Loyal
SUB4623,199,3,1263.39,3,3,1,7,At risk
SUB2121,199,1,2864.34,3,1,1,5,Hibernation
SUB3417,199,2,16324.83,3,2,4,9,Loyal
SUB3476,199,4,7763.73,3,4,2,9,Loyal
SUB3128,199,4,10261.45,3,4,3,10,Loyal
SUB3014,199,2,9084.65,3,2,3,8,At risk
SUB2098,199,2,5702.8,3,2,2,7,At risk
SUB1525,198,3,7781.08,3,3,2,8,At risk
SUB3203,198,2,1785.3,3,2,1,6,At risk
SUB3248,198,2,3387.54,3,2,1,6,At risk
SUB1461,198,3,18096.69,3,3,4,10,Loyal
SUB3941,198,5,230568.92,3,4,4,11,Champion
SUB1330,198,1,5198.54,3,1,2,6,At risk
SUB4776,198,3,10835.79,3,3,3,9,Loyal
SUB1766,198,2,10566.7,3,2,3,8,At risk
SUB4014,198,1,447.59,3,1,1,5,Hibernation
SUB4158,198,3,566168.92,3,4,4,11,Champion
SUB4795,198,2,9495.1,3,2,3,8,At risk
SUB1395,197,3,14903.57,3,3,3,9,Loyal
SUB4932,197,1,81.21,3,1,1,5,Hibernation
SUB1909,197,3,15363.79,3,3,3,9,Loyal
SUB2210,197,2,17368.16,3,3,4,10,Loyal
SUB2593,197,3,6728.33,3,3,2,8,At risk
SUB1808,197,3,10793.62,3,3,3,9,Loyal
SUB3240,197,2,8434.02,3,2,2,7,At risk
SUB1174,197,4,8895.07,3,4,3,10,Loyal
SUB4092,197,1,1335.2,3,1,1,5,Hibernation
SUB4611,197,3,3024.66,3,3,1,7,At risk
SUB2514,197,5,9650.07,3,4,3,10,Loyal
SUB2049,197,1,1572.48,3,1,1,5,Hibernation
SUB3053,197,5,21096.97,3,4,4,11,Champion
SUB3769,197,1,68.59,3,1,1,5,Hibernation
SUB2317,196,5,24417.6,3,4,4,11,Champion
SUB4309,196,1,866.23,3,1,1,5,Hibernation
SUB2681,196,3,13449.69,3,3,3,9,Loyal
SUB2952,196,2,811.4,3,2,1,6,At risk
SUB3714,196,1,1460.48,3,1,1,5,Hibernation
SUB2294,196,4,6007.45,3,4,2,9,Loyal
SUB4592,196,1,13080.24,3,1,3,7,At risk
SUB3983,196,5,32806.16,3,4,4,11,Champion
SUB4634,196,2,2326.46,3,2,1,6,At risk
SUB3653,196,5,24199.36,3,4,4,11,Champion
SUB2665,196,3,13306.55,3,3,3,9,Loyal
SUB3268,196,5,9910.98,3,4,3,10,Loyal
SUB3301,196,3,9622.15,3,3,3,9,Loyal
SUB2520,195,4,42794.93,3,4,4,11,Champion
SUB1411,195,2,782.02,3,2,1,6,At risk
SUB3046,195,3,11638.03,3,3,3,9,Loyal
SUB2982,195,3,10372.3,3,3,3,9,Loyal
SUB1099,195,3,19328.87,3,3,4,10,Loyal
SUB1199,194,2,6076.75,3,2,2,7,At risk
SUB1823,194,2,12780.22,3,2,3,8,At risk
SUB1465,194,4,18013.2,3,4,4,11,Champion
SUB3502,194,1,371.72,3,1,1,5,Hibernation
SUB2607,193,3,9713.84,3,3,3,9,Loyal
SUB3982,193,4,39831.06,3,4,4,11,Champion
SUB3379,193,3,8264.81,3,3,2,8,At risk
SUB4913,193,2,1813209.71,3,3,4,10,Loyal
SUB4648,193,5,42168.08,3,4,4,11,Champion
SUB1632,193,2,5754.66,3,2,2,7,At risk
SUB1299,193,4,24277.62,3,4,4,11,Champion
SUB1922,192,7,24929.44,3,4,4,11,Champion
SUB4084,192,3,23154.63,3,3,4,10,Loyal
SUB4514,192,2,5556.16,3,2,2,7,At risk
SUB2422,192,3,16331.55,3,4,4,11,Champion
SUB2398,192,2,2195810.66,3,3,4,10,Loyal
SUB1780,192,3,4866.55,3,4,2,9,Loyal
SUB1549,192,2,11788.09,3,2,3,8,At risk
SUB4794,192,3,17794.89,3,3,4,10,Loyal
SUB3365,192,3,24160.37,3,3,4,10,Loyal
SUB2102,192,3,38611.44,3,3,4,10,Loyal
SUB3145,192,2,2975.6,3,2,1,6,At risk
SUB2083,192,2,16390.03,3,2,4,9,Loyal
SUB2920,192,3,15188.5,3,3,3,9,Loyal
SUB2001,190,3,2375939.68,3,3,4,10,Loyal
SUB1519,190,2,7695.22,3,2,2,7,At risk
SUB2131,190,4,621117.09,3,4,4,11,Champion
SUB1028,190,4,24839.39,3,4,4,11,Champion
SUB3480,190,3,891.3,3,3,1,7,At risk
SUB4443,190,6,24829.86,3,4,4,11,Champion
SUB2540,190,4,19097.17,3,4,4,11,Champion
SUB1240,190,2,5940.69,3,2,2,7,At risk
SUB2413,189,2,2479.39,3,2,1,6,At risk
SUB4516,189,2,4087.26,3,2,2,7,At risk
SUB4822,189,2,7416.91,3,2,2,7,At risk
SUB1125,189,5,8553.25,3,4,3,10,Loyal
SUB2823,188,3,7863.34,3,3,2,8,At risk
SUB3811,188,3,24976.36,3,3,4,10,Loyal
SUB4660,188,4,22149.63,3,4,4,11,Champion
SUB2449,188,2,18003.53,3,3,4,10,Loyal
SUB3567,188,1,12701.78,3,1,3,7,At risk
SUB2464,187,2,10143.82,3,2,3,8,At risk
SUB1456,187,3,6587.01,3,3,2,8,At risk
SUB2745,187,5,19324.3,3,4,4,11,Champion
SUB1836,187,1,726.19,3,1,1,5,Hibernation
SUB1350,187,1,180823.26,3,1,4,8,At risk
SUB2596,187,2,1898.21,3,2,1,6,At risk
SUB2085,187,5,16913.87,3,4,4,11,Champion
SUB3309,187,2,11534.47,3,2,3,8,At risk
SUB4113,187,4,12439.41,3,4,3,10,Loyal
SUB1400,186,4,4648.67,3,4,2,9,Loyal
SUB2194,185,5,702885.08,3,4,4,11,Champion
SUB3403,185,2,16079.57,3,2,3,8,At risk
SUB2923,185,4,12160.94,3,4,3,10,Loyal
SUB2910,185,3,4425.96,3,3,2,8,At risk
SUB2839,185,5,21866.72,3,4,4,11,Champion
SUB1318,185,3,6317.64,3,3,2,8,At risk
SUB1679,185,4,1077.86,3,4,1,8,At risk
SUB1160,184,2,16270.62,3,2,4,9,Loyal
SUB2196,184,2,8237.26,3,2,2,7,At risk
SUB4968,184,3,16856.56,3,4,4,11,Champion
SUB3576,184,3,16317.42,3,4,4,11,Champion
SUB3636,184,3,9986.77,3,3,3,9,Loyal
SUB3468,184,3,12607.05,3,3,3,9,Loyal
SUB3883,183,2,22003.45,3,3,4,10,Loyal
SUB4833,183,5,7083.18,3,4,2,9,Loyal
SUB3742,183,3,3411122.44,3,3,4,10,Loyal
SUB3758,183,2,349.07,3,2,1,6,At risk
SUB2165,182,2,1840.27,3,2,1,6,At risk
SUB2187,182,2,4832.41,3,2,2,7,At risk
SUB1606,182,4,22754.01,3,4,4,11,Champion
SUB4994,182,2,2690.3,3,2,1,6,At risk
SUB3482,182,4,9851.02,3,4,3,10,Loyal
SUB1620,182,4,13325.74,3,4,3,10,Loyal
SUB4681,182,2,12120.1,3,2,3,8,At risk
SUB4188,182,5,18730.47,3,4,4,11,Champion
SUB4920,182,4,54366.57,3,4,4,11,Champion
SUB1882,182,4,7694.29,3,4,2,9,Loyal
SUB3259,182,3,9001.62,3,3,3,9,Loyal
SUB1452,181,3,12429.4,3,3,3,9,Loyal
SUB2771,181,3,22990.86,3,3,4,10,Loyal
SUB4925,181,2,1556.35,3,2,1,6,At risk
SUB3333,181,3,7117.44,3,3,2,8,At risk
SUB3874,181,2,3741.65,3,2,2,7,At risk
SUB2258,180,3,10249.06,3,3,3,9,Loyal
SUB3362,180,3,9646.27,3,3,3,9,Loyal
SUB1587,180,1,235.38,3,1,1,5,Hibernation
SUB3069,180,2,13590.14,3,2,3,8,At risk
SUB2295,180,4,15346.93,3,4,3,10,Loyal
SUB4431,180,2,7301.39,3,2,2,7,At risk
SUB2318,180,2,16745.33,3,2,4,9,Loyal
SUB1380,179,3,6023.89,3,3,2,8,At risk
SUB1638,179,2,12685.25,3,2,3,8,At risk
SUB4006,179,4,11099.24,3,4,3,10,Loyal
SUB4967,179,2,6207.53,3,2,2,7,At risk
SUB3091,179,1,72.69,3,1,1,5,Hibernation
SUB1085,179,2,2124.64,3,2,1,6,At risk
SUB1840,178,2,4898.78,3,2,2,7,At risk
SUB2427,178,6,31260.46,3,4,4,11,Champion
SUB1408,178,3,763318.5,3,3,4,10,Loyal
SUB4286,178,5,4104.26,3,4,2,9,Loyal
SUB4019,177,6,586622.83,3,4,4,11,Champion
SUB1257,177,3,7543.79,3,3,2,8,At risk
SUB4756,177,3,13039.32,3,3,3,9,Loyal
SUB4714,177,3,443377.34,3,4,4,11,Champion
SUB1193,177,1,107.79,3,1,1,5,Hibernation
SUB2061,177,3,489483.73,3,4,4,11,Champion
SUB2522,176,6,6944.8,3,4,2,9,Loyal
SUB3375,176,3,8585.88,3,4,3,10,Loyal
SUB1154,176,6,18760.51,3,4,4,11,Champion
SUB4704,176,6,8900.99,3,4,3,10,Loyal
SUB1056,176,5,13959.84,3,4,3,10,Loyal
SUB1563,176,2,825.56,3,2,1,6,At risk
SUB1131,176,4,1050060.84,3,4,4,11,Champion
SUB2682,175,4,27448.52,3,4,4,11,Champion
SUB4853,175,2,4334.69,3,2,2,7,At risk
SUB2521,175,4,164261571.15,3,4,4,11,Champion
SUB1816,175,2,2791.23,3,2,1,6,At risk
SUB1741,174,8,23716.27,3,4,4,11,Champion
SUB1033,174,3,11035.8,3,3,3,9,Loyal
SUB3045,174,6,17360.45,3,4,4,11,Champion
SUB1338,174,4,409767.73,3,4,4,11,Champion
SUB1844,174,2,7778.46,3,2,2,7,At risk
SUB4885,174,4,26295.9,3,4,4,11,Champion
SUB3521,174,5,17839.1,3,4,4,11,Champion
SUB2438,174,6,15861.16,3,4,3,10,Loyal
SUB3355,174,4,10425.65,3,4,3,10,Loyal
SUB3675,173,2,631348.12,3,3,4,10,Loyal
SUB1571,173,4,619472.95,3,4,4,11,Champion
SUB3973,173,4,16384.09,3,4,4,11,Champion
SUB4559,173,2,1955.74,3,2,1,6,At risk
SUB3037,173,4,340534.21,3,4,4,11,Champion
SUB3131,173,3,23888.19,3,3,4,10,Loyal
SUB4504,173,3,21866.52,3,3,4,10,Loyal
SUB3807,173,3,10696.87,3,3,3,9,Loyal
SUB2590,173,2,9093.4,3,2,3,8,At risk
SUB1703,173,2,2348.64,3,2,1,6,At risk
SUB4625,172,3,14078.62,3,3,3,9,Loyal
SUB4011,172,3,31944.92,3,3,4,10,Loyal
SUB1247,172,3,13949.72,3,3,3,9,Loyal
SUB1376,172,3,14224.45,3,3,3,9,Loyal
SUB1905,172,3,3477087.28,3,3,4,10,Loyal
SUB4676,172,3,20371.9,3,3,4,10,Loyal
SUB1889,172,2,5342.39,3,2,2,7,At risk
SUB4883,171,3,30495.03,3,3,4,10,Loyal
SUB1616,171,2,2990.78,3,2,1,6,At risk
SUB2179,171,5,22136.82,3,4,4,11,Champion
SUB1729,171,3,29370.11,3,3,4,10,Loyal
SUB3961,171,4,25850.04,3,4,4,11,Champion
SUB2124,171,1,241.67,3,1,1,5,Hibernation
SUB2609,171,2,6349.54,3,2,2,7,At risk
SUB4345,171,2,13793.72,3,2,3,8,At risk
SUB1479,170,2,21758.82,3,3,4,10,Loyal
SUB1533,170,2,3459.75,3,2,2,7,At risk
SUB4446,170,3,18311.37,3,3,4,10,Loyal
SUB1386,170,1,12426.61,3,1,3,7,At risk
SUB1611,170,5,2515446.13,3,4,4,11,Champion
SUB4898,170,3,5018.97,3,3,2,8,At risk
SUB2473,169,3,5860.57,3,3,2,8,At risk
SUB4545,169,8,22544.57,3,4,4,11,Champion
SUB1719,169,3,3547.82,3,3,2,8,At risk
SUB4905,168,1,1636.84,3,1,1,5,Hibernation
SUB1258,168,1,4931.95,3,1,2,6,At risk
SUB4610,168,1,1014.16,3,1,1,5,Hibernation
SUB2337,168,3,848.54,3,3,1,7,At risk
SUB3024,168,1,94.42,3,1,1,5,Hibernation
SUB1418,167,2,8263.57,3,2,2,7,At risk
SUB2386,167,2,13220.22,3,2,3,8,At risk
SUB3209,166,1,8096.28,3,1,2,6,At risk
SUB1006,166,5,18615.69,3,4,4,11,Champion
SUB3823,166,3,26187.8,3,3,4,10,Loyal
SUB3295,166,2,24804.42,3,3,4,10,Loyal
SUB4400,165,4,9289.41,3,4,3,10,Loyal
SUB3441,165,4,19766.21,3,4,4,11,Champion
SUB2767,165,2,7209.4,3,2,2,7,At risk
SUB4395,165,3,14110.13,3,3,3,9,Loyal
SUB2621,164,4,8690.38,3,4,3,10,Loyal
SUB4020,164,1,9395.4,3,1,3,7,At risk
SUB2032,164,2,8939.77,3,2,3,8,At risk
SUB1757,164,5,978827.73,3,4,4,11,Champion
SUB3377,164,3,13186.4,3,3,3,9,Loyal
SUB4999,163,2,6066.59,3,2,2,7,At risk
SUB2285,163,3,16206.27,3,4,4,11,Champion
SUB4167,163,4,21535.09,3,4,4,11,Champion
SUB3611,163,1,3681.48,3,1,2,6,At risk
SUB3269,163,4,4346.7,3,4,2,9,Loyal
SUB4050,163,3,6219.71,3,3,2,8,At risk
SUB3474,163,3,12279.68,3,3,3,9,Loyal
SUB3763,163,6,369131.79,3,4,4,11,Champion
SUB1373,162,3,29760.21,3,3,4,10,Loyal
SUB3172,162,3,16076.2,3,3,3,9,Loyal
SUB3893,162,3,10264.92,3,3,3,9,Loyal
SUB2850,162,5,21468.52,3,4,4,11,Champion
SUB3603,161,2,8217.75,3,2,2,7,At risk
SUB3586,161,2,1410.94,3,2,1,6,At risk
SUB2701,161,3,5494.33,3,3,2,8,At risk
SUB1124,160,3,12019.37,3,3,3,9,Loyal
SUB3615,160,2,2006.47,3,2,1,6,At risk
SUB4282,160,5,8103.0,3,4,2,9,Loyal
SUB1335,160,1,9549.67,3,1,3,7,At risk
SUB3845,160,3,4730.31,3,4,2,9,Loyal
SUB2502,160,4,47707.07,3,4,4,11,Champion
SUB1431,160,2,19085.42,3,3,4,10,Loyal
SUB2202,160,2,5529.92,3,2,2,7,At risk
SUB2034,159,1,551.16,3,1,1,5,Hibernation
SUB1126,159,4,29986.92,3,4,4,11,Champion
SUB1750,159,3,2873.33,3,3,1,7,At risk
SUB2951,159,3,19196.51,3,3,4,10,Loyal
SUB2911,159,1,1328.61,3,1,1,5,Hibernation
SUB1224,159,2,4730.67,3,2,2,7,At risk
SUB2900,159,3,6689.54,3,3,2,8,At risk
SUB3757,159,4,16772.2,3,4,4,11,Champion
SUB2496,159,6,13421.27,3,4,3,10,Loyal
SUB4140,159,1,1141.42,3,1,1,5,Hibernation
SUB2127,158,2,1695.73,3,2,1,6,At risk
SUB4826,158,2,4814.9,3,2,2,7,At risk
SUB3109,158,3,6400.41,3,3,2,8,At risk
SUB3607,158,1,923.23,3,1,1,5,Hibernation
SUB3867,158,3,11431.87,3,3,3,9,Loyal
SUB4175,158,1,6447.67,3,1,2,6,At risk
SUB1662,158,3,9733.53,3,3,3,9,Loyal
SUB1923,158,6,154197.78,3,4,4,11,Champion
SUB1879,158,5,5393.68,3,4,2,9,Loyal
SUB3678,158,1,5501.47,3,1,2,6,At risk
SUB3122,157,1,5816.89,3,1,2,6,At risk
SUB1031,157,3,1160.92,3,4,1,8,At risk
SUB1168,157,3,5454.88,3,3,2,8,At risk
SUB1824,157,4,5809.49,3,4,2,9,Loyal
SUB3889,157,2,3003.7,3,2,1,6,At risk
SUB1485,157,5,26231.88,3,4,4,11,Champion
SUB2817,156,5,20229.95,3,4,4,11,Champion
SUB1555,156,6,20811.59,3,4,4,11,Champion
SUB2479,156,4,12944.52,3,4,3,10,Loyal
SUB3352,156,4,13299.07,3,4,3,10,Loyal
SUB1607,156,3,1049004.08,3,3,4,10,Loyal
SUB2666,156,1,267.3,3,1,1,5,Hibernation
SUB4454,156,5,3816.34,3,4,2,9,Loyal
SUB4949,156,4,15488.93,3,4,3,10,Loyal
SUB2082,155,3,9370.13,3,3,3,9,Loyal
SUB4327,155,3,8754.68,3,3,3,9,Loyal
SUB2452,155,1,88.11,3,1,1,5,Hibernation
SUB4880,155,5,16641.74,3,4,4,11,Champion
SUB3094,154,3,8053.32,3,3,2,8,At risk
SUB2154,154,3,2391.04,3,3,1,7,At risk
SUB3578,154,7,34474.89,3,4,4,11,Champion
SUB3938,154,3,16324.18,3,4,4,11,Champion
SUB1043,154,6,21441.46,3,4,4,11,Champion
SUB1815,154,5,16722.85,3,4,4,11,Champion
SUB4091,154,3,6820.95,3,3,2,8,At risk
SUB3383,153,2,905.26,3,2,1,6,At risk
SUB3152,153,3,121798.89,3,3,4,10,Loyal
SUB4268,153,2,508.08,3,2,1,6,At risk
SUB4028,153,3,4305.04,3,3,2,8,At risk
SUB3934,153,4,4112.08,3,4,2,9,Loyal
SUB2691,153,3,6546.3,3,3,2,8,At risk
SUB2662,153,3,9742.79,3,3,3,9,Loyal
SUB4326,153,2,2374.59,3,2,1,6,At risk
SUB1013,153,4,9836.59,3,4,3,10,Loyal
SUB2026,153,3,12381.42,3,3,3,9,Loyal
SUB4490,153,4,25470.11,3,4,4,11,Champion
SUB4227,152,8,12879.08,3,4,3,10,Loyal
SUB3218,152,4,10666.34,3,4,3,10,Loyal
SUB2071,152,3,15567.37,3,3,3,9,Loyal
SUB3729,152,2,9667.63,3,2,3,8,At risk
SUB4749,152,4,25163.87,3,4,4,11,Champion
SUB3182,152,1,1453.5,3,1,1,5,Hibernation
SUB1791,151,5,17559.75,3,4,4,11,Champion
SUB2976,151,3,9453.42,3,3,3,9,Loyal
SUB1699,151,3,3085.8,3,3,1,7,At risk
SUB4337,150,2,10310.18,3,2,3,8,At risk
SUB2353,150,3,11819.33,3,3,3,9,Loyal
SUB2953,150,1,4876.33,3,1,2,6,At risk
SUB1633,150,2,13973.89,3,2,3,8,At risk
SUB2390,150,5,175853.93,3,4,4,11,Champion
SUB1591,149,4,15114.18,3,4,3,10,Loyal
SUB3632,149,2,7925.82,3,2,2,7,At risk
SUB4597,149,3,11639.84,3,3,3,9,Loyal
SUB1730,149,4,1174573.98,3,4,4,11,Champion
SUB1288,149,5,41462.25,3,4,4,11,Champion
SUB1270,149,5,20481.8,3,4,4,11,Champion
SUB4406,149,1,12175.23,3,1,3,7,At risk
SUB2898,149,1,348.16,3,1,1,5,Hibernation
SUB3341,148,1,1132.51,3,1,1,5,Hibernation
SUB3136,148,3,4947.39,3,3,2,8,At risk
SUB1230,147,1,171.61,3,1,1,5,Hibernation
SUB2425,147,5,28664.8,3,4,4,11,Champion
SUB3994,147,3,15601.66,3,3,3,9,Loyal
SUB4483,147,3,6940.7,3,3,2,8,At risk
SUB2458,147,5,13616.96,3,4,3,10,Loyal
SUB1728,147,2,9523.64,3,2,3,8,At risk
SUB3017,146,1,5678.48,3,1,2,6,At risk
SUB3894,146,4,4867.48,3,4,2,9,Loyal
SUB1625,146,3,5247.2,3,3,2,8,At risk
SUB1575,146,5,18888.22,3,4,4,11,Champion
SUB1009,145,2,2138.68,3,2,1,6,At risk
SUB1689,145,3,10114.45,3,3,3,9,Loyal
SUB1368,145,3,9511.55,3,3,3,9,Loyal
SUB4489,145,2,1572.74,3,2,1,6,At risk
SUB3369,145,4,10854.97,3,4,3,10,Loyal
SUB4570,145,4,29213.55,3,4,4,11,Champion
SUB3884,145,4,19767.68,3,4,4,11,Champion
SUB3721,145,2,8311.55,3,2,2,7,At risk
SUB4556,144,3,5342.93,3,3,2,8,At risk
SUB4761,144,3,8183.03,3,3,2,8,At risk
SUB3350,144,6,671081.06,3,4,4,11,Champion
SUB1311,144,2,13555.5,3,2,3,8,At risk
SUB4080,144,5,8268.22,3,4,2,9,Loyal
SUB1407,144,4,22962.55,3,4,4,11,Champion
SUB4641,144,4,3102.33,3,4,1,8,At risk
SUB4205,144,3,1970420.0,3,4,4,11,Champion
SUB4590,144,3,2049.9,3,3,1,7,At risk
SUB2601,143,4,42818.38,3,4,4,11,Champion
SUB2299,143,4,15548.8,3,4,3,10,Loyal
SUB4948,143,3,10921.87,3,4,3,10,Loyal
SUB1667,143,3,1075256.07,3,3,4,10,Loyal
SUB2069,142,2,12332.53,3,2,3,8,At risk
SUB3244,142,3,14528.62,3,3,3,9,Loyal
SUB2407,142,3,16178.2,3,3,3,9,Loyal
SUB2255,142,1,7974.81,3,1,2,6,At risk
SUB4693,142,5,782307.44,3,4,4,11,Champion
SUB2532,142,2,245420.17,3,3,4,10,Loyal
SUB2694,142,3,16335.74,3,4,4,11,Champion
SUB3307,142,3,12142.77,3,3,3,9,Loyal
SUB3527,141,5,9498.87,3,4,3,10,Loyal
SUB4695,141,3,9178.25,3,3,3,9,Loyal
SUB2094,141,4,17406.22,3,4,4,11,Champion
SUB2946,141,2,1750.7,3,2,1,6,At risk
