"Txn_ID","Subscriber_ID","Activation_Date","City","Province","Package_Type","Package_Name","Usage_GB","Package_Price","Discount_Pct","Recharge_Amount","Network_Cost","Channel","Payment_Method","Tenure_Days","NPS_Score","Target_ARPU","Profit","Segmen_NPS","ARPU_Gap","ARPU_Category"
TEL-000127,SUB1910,2024-09-24 00:00:00.000,Bandung,Jawa Barat,Data,Package_82,8,324.99,0.15,2209.93,1802.07,Dealer,Cash,97,31,133821,407.8599999999999,Buruk,-131611.07,N
TEL-000128,SUB1815,2025-06-29 00:00:00.000,Yogyakarta,DIY,Combo,Package_10,1,194.39,0.5,97.19,106.59,Retail,Ewallet,7,11,77458,-9.400000000000006,Buruk,-77360.81,N
TEL-000129,Anon,2024-07-19 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_88,7,477.07,0.0,3339.49,2900.9,Retail,Ewallet,54,54,157338,438.5899999999997,Bagus,-153998.51,N
TEL-000130,SUB2777,2023-12-17 00:00:00.000,Bandung,Jawa Barat,Combo,Package_88,11,957.63,0.2,8427.14,4259.94,Retail,Ewallet,113,56,194634,4167.2,Bagus,-186206.86,N
TEL-000131,SUB1703,2024-05-16 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_23,2,726.92,0.1,1308.46,664.0,Online,Cash,57,59,163665,644.46,Bagus,-162356.54,N
TEL-000109,SUB3316,2025-04-25 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_33,17,553.33,0.0,9406.61,11332.46,Dealer,Transfer,41,105,24284,-1925.8499999999985,Bagus Sekali,-14877.39,N
TEL-000133,SUB3891,2024-08-15 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_81,10,987.78,0.05,9383.91,6270.6,Dealer,Cash,95,25,25242,3113.3099999999995,Buruk,-15858.09,N
TEL-000134,SUB4015,2025-03-03 00:00:00.000,Bandung,Jawa Barat,Data,Package_62,10,556.66,0.15,4731.61,5400.19,Dealer,Transfer,20,-11,176725,-668.5799999999999,Buruk,-171993.39,N
TEL-000135,SUB2315,2023-09-23 00:00:00.000,Bandung,Jawa Barat,Data,Package_38,7,656.86,0.0,4598.02,3105.36,Online,Cash,28,85,102675,1492.6600000000003,Bagus Sekali,-98076.98,N
TEL-000136,SUB3055,2024-12-23 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_46,13,383.43,0.5,1423.17,958.71,Online,Transfer,78,51,110810,464.46000000000004,Bagus,-109386.83,N
TEL-000137,SUB1933,2025-01-21 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_78,19,493.6,0.0,9378.4,10325.02,Dealer,Ewallet,78,45,175055,-946.6200000000008,Bagus,-165676.6,N
TEL-000034,SUB2552,2024-07-13 00:00:00.000,Yogyakarta,DIY,Combo,Package_82,14,58.2,0.05,774.06,508.42,Dealer,Ewallet,19,59,97636,265.63999999999993,Bagus,-96861.94,N
TEL-000139,SUB2651,2023-11-01 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_64,6,362.07,0.2,1737.94,1346.1,Dealer,Cash,38,0,145215,391.84000000000015,Buruk,-143477.06,N
TEL-000140,SUB2663,2025-05-18 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_63,19,307.06,0.2,7733.72,8927.38,Dealer,Transfer,58,88,107720,-1193.659999999999,Bagus Sekali,-99986.28,N
TEL-000141,SUB2238,2025-08-23 00:00:00.000,Yogyakarta,DIY,Combo,Package_58,13,666.99,0.0,8670.87,4841.66,Online,Ewallet,73,83,38000,3829.210000000001,Bagus Sekali,-29329.129999999997,N
TEL-000142,SUB3140,2024-02-11 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_63,18,344.96,0.5,3104.64,1938.89,Retail,Transfer,46,92,156050,1165.7499999999998,Bagus Sekali,-152945.36,N
TEL-000125,SUB4205,2025-08-10 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_81,11,870.38,0.95,478.71,575.01,Online,Cash,2,113,181338,-96.30000000000001,Bagus Sekali,-180859.29,N
TEL-000144,SUB3240,2025-04-11 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_83,20,436.38,0.75,2181.9,2398.05,Retail,Ewallet,2,103,77805,-216.1500000000001,Bagus Sekali,-75623.1,N
TEL-000145,SUB1303,2024-02-09 00:00:00.000,Yogyakarta,DIY,Combo,Package_89,20,498.99,0.5,4989.9,3683.11,Retail,Transfer,112,33,80215,1306.7899999999995,Buruk,-75225.1,N
TEL-000146,SUB2513,2025-02-15 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_60,20,682.7,0.2,10923.2,8202.6,Dealer,Transfer,65,99,175508,2720.6000000000004,Bagus Sekali,-164584.8,N
TEL-000029,SUB3601,2024-02-22 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_21,5,135.98,0.05,645.9,635.95,Retail,Ewallet,1,94,105599,9.949999999999932,Bagus Sekali,-104953.1,N
TEL-000148,SUB2914,2024-07-18 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_68,5,984.39,0.5,2460.97,2942.09,Retail,Ewallet,53,119,137414,-481.12000000000035,Bagus Sekali,-134953.03,N
TEL-000149,SUB2095,2025-12-10 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_71,14,719.57,0.05,9570.28,10592.17,Dealer,Cash,77,3,63772,-1021.8899999999994,Buruk,-54201.72,N
TEL-000150,SUB1667,2024-06-06 00:00:00.000,Yogyakarta,DIY,Combo,Package_40,11,125.07,0.0,1375.77,987.57,Online,Cash,83,70,21702,388.19999999999993,Bagus,-20326.23,N
TEL-000151,SUB1706,2023-10-14 00:00:00.000,Yogyakarta,DIY,Voice,Package_32,9,905.58,0.2,6520.18,8401.28,Dealer,Transfer,94,27,178230,-1881.1000000000004,Buruk,-171709.82,N
TEL-000152,SUB2572,2025-09-20 00:00:00.000,Bandung,Jawa Barat,Data,Package_10,8,395.73,0.75,791.46,630.55,Online,Ewallet,33,59,190773,160.91000000000008,Bagus,-189981.54,N
TEL-000153,SUB2353,2023-12-15 00:00:00.000,Yogyakarta,DIY,Data,Package_84,13,787.86,0.0,10242.18,10541.22,Online,Ewallet,92,33,121258,-299.03999999999905,Buruk,-111015.82,N
TEL-000154,SUB2265,2025-01-15 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_75,13,598.42,0.05,7390.49,5703.75,Dealer,Ewallet,27,-9,171615,1686.7399999999998,Buruk,-164224.51,N
TEL-000155,SUB4871,2024-04-19 00:00:00.000,Bandung,Jawa Barat,Data,Package_41,20,934.72,0.0,18694.4,11583.72,Retail,Transfer,32,119,103202,7110.680000000002,Bagus Sekali,-84507.6,N
TEL-000156,SUB2238,2025-05-02 00:00:00.000,Bandung,Jawa Barat,Voice,Package_85,9,184.56,0.0,1661.04,1391.6,Online,Transfer,56,-18,136800,269.44000000000005,Buruk,-135138.96,N
TEL-000157,SUB1857,2024-10-07 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_36,4,917.1,0.05,3484.98,2911.33,Dealer,Cash,72,35,90707,573.6500000000001,Buruk,-87222.02,N
TEL-000158,SUB4624,2024-10-10 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_85,12,836.04,0.15,8527.61,10263.0,Dealer,Transfer,7,2,101076,-1735.3899999999994,Buruk,-92548.39,N
TEL-000159,SUB2552,2025-06-18 00:00:00.000,Bandung,Jawa Barat,Data,Package_81,18,726.23,0.1,11764.93,13295.42,Online,Transfer,68,15,127739,-1530.4899999999998,Buruk,-115974.07,N
TEL-000160,SUB4557,2023-12-01 00:00:00.000,Bandung,Jawa Barat,Combo,Package_16,13,694.34,0.15,7672.46,7849.32,Retail,Ewallet,17,-13,41650,-176.85999999999967,Buruk,-33977.54,N
TEL-000161,SUB3669,2024-05-27 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_69,2,471.16,0.2,753.86,776.6,Online,Cash,95,106,91586,-22.74000000000001,Bagus Sekali,-90832.14,N
TEL-000162,SUB4315,2025-03-10 00:00:00.000,Bandung,Jawa Barat,Voice,Package_48,4,430.93,0.0,1723.72,1980.78,Dealer,Ewallet,23,33,163685,-257.05999999999995,Buruk,-161961.28,N
TEL-000163,SUB3773,2025-03-09 00:00:00.000,Yogyakarta,DIY,Voice,Package_12,9,260.3,0.95,117.14,73.24,Dealer,Ewallet,21,103,129286,43.900000000000006,Bagus Sekali,-129168.86,N
TEL-000164,SUB3346,2023-12-17 00:00:00.000,Surabaya,Jawa Timur,Data,Package_37,12,994.6,0.95,596.76,608.47,Retail,Cash,95,11,141537,-11.710000000000036,Buruk,-140940.24,N
TEL-000165,SUB3747,2025-09-09 00:00:00.000,Bandung,Jawa Barat,Combo,Package_79,10,766.56,0.05,7282.32,6802.31,Dealer,Transfer,4,118,54882,480.0099999999993,Bagus Sekali,-47599.68,N
TEL-000166,SUB2667,2025-04-28 00:00:00.000,Yogyakarta,DIY,Data,Package_16,12,826.21,0.2,7931.62,8938.46,Dealer,Transfer,38,104,113076,-1006.8399999999992,Bagus Sekali,-105144.38,N
TEL-000167,SUB1689,2025-03-23 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_79,18,525.46,0.75,2364.57,2367.69,Dealer,Cash,91,73,116212,-3.119999999999891,Bagus,-113847.43,N
TEL-000168,SUB1662,2025-07-27 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_12,9,492.17,0.05,4208.05,2802.2,Dealer,Transfer,120,-17,142817,1405.8500000000004,Buruk,-138608.95,N
TEL-000169,SUB3450,2024-07-04 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_86,16,154.87,0.1,2230.13,1343.29,Dealer,Transfer,1,23,174909,886.8400000000001,Buruk,-172678.87,N
TEL-000170,SUB2495,2024-09-23 00:00:00.000,Bandung,Jawa Barat,Voice,Package_78,7,773.05,0.5,2705.67,2468.38,Online,Ewallet,83,22,105474,237.28999999999996,Buruk,-102768.33,N
TEL-000171,SUB4394,2025-08-18 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_93,12,193.66,0.2,1859.14,2121.29,Online,Ewallet,47,90,139639,-262.14999999999986,Bagus Sekali,-137779.86,N
TEL-000172,SUB4554,2023-09-12 00:00:00.000,Bandung,Jawa Barat,Voice,Package_57,3,873.14,0.15,2226.51,2763.05,Dealer,Transfer,3,119,31538,-536.54,Bagus Sekali,-29311.489999999998,N
TEL-000173,SUB4951,2024-01-21 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_87,16,806.76,0.75,3227.04,2660.46,Online,Cash,33,52,25691,566.5799999999999,Bagus,-22463.96,N
TEL-000174,SUB4089,2025-12-31 00:00:00.000,Yogyakarta,DIY,Voice,Package_10,12,636.51,0.0,7638.12,9593.9,Dealer,Transfer,49,101,172389,-1955.7799999999997,Bagus Sekali,-164750.88,N
TEL-000175,SUB1760,2024-08-18 00:00:00.000,Yogyakarta,DIY,Voice,Package_28,4,922.99,0.0,3691.96,4119.56,Dealer,Ewallet,78,6,59236,-427.60000000000036,Buruk,-55544.04,N
TEL-000176,SUB1917,2024-07-04 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_21,10,816.01,0.1,7344.09,5863.2,Online,Cash,70,45,70184,1480.8900000000003,Bagus,-62839.91,N
TEL-000177,SUB3039,2025-06-14 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_100,20,310.57,0.0,6211.4,7712.94,Dealer,Cash,74,17,90665,-1501.54,Buruk,-84453.6,N
TEL-000178,SUB1124,2024-04-24 00:00:00.000,Yogyakarta,DIY,Combo,Package_73,8,672.75,0.0,5382.0,6116.84,Online,Cash,27,-4,150791,-734.8400000000001,Buruk,-145409.0,N
TEL-000179,SUB2405,2025-02-26 00:00:00.000,Yogyakarta,DIY,Data,Package_89,3265,293.3,0.0,957624.5,910953.98,Dealer,Ewallet,0,1,153490,46670.52000000002,Buruk,804134.5,Y
TEL-000180,SUB2204,2024-12-22 00:00:00.000,Bandung,Jawa Barat,Combo,Package_93,12,948.22,0.75,2844.66,3668.91,Dealer,Ewallet,86,-20,107485,-824.25,Buruk,-104640.34,N
TEL-000181,SUB2477,2025-03-09 00:00:00.000,Bandung,Jawa Barat,Combo,Package_64,7,244.14,0.95,85.45,51.51,Retail,Cash,11,72,179272,33.940000000000005,Bagus,-179186.55,N
TEL-000182,SUB2216,2025-05-12 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_40,15,361.49,0.75,1355.59,777.22,Online,Cash,28,13,195117,578.3699999999999,Buruk,-193761.41,N
TEL-000183,SUB3441,2025-07-20 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_37,13,924.93,0.05,11422.89,5811.99,Dealer,Transfer,51,19,122238,5610.9,Buruk,-110815.11,N
TEL-000184,SUB3644,2025-04-17 00:00:00.000,Yogyakarta,DIY,Combo,Package_37,8,304.92,0.1,2195.42,2762.1,Dealer,Transfer,3,43,103680,-566.6799999999998,Bagus,-101484.58,N
TEL-000185,SUB1571,2023-12-23 00:00:00.000,Yogyakarta,DIY,Combo,Package_43,11,308.76,0.0,3396.36,4320.46,Online,Transfer,100,-11,60070,-924.0999999999999,Buruk,-56673.64,N
TEL-000186,SUB4782,2024-06-29 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_89,7,489.11,0.1,3081.39,1553.5,Online,Cash,39,106,100076,1527.8899999999999,Bagus Sekali,-96994.61,N
TEL-000187,SUB1274,2023-09-03 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_57,15,691.1,0.75,2591.62,1797.11,Dealer,Ewallet,31,40,178183,794.51,Bagus,-175591.38,N
TEL-000188,SUB1745,2024-02-02 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_40,5,818.87,0.95,204.72,222.82,Dealer,Ewallet,77,31,82671,-18.099999999999994,Buruk,-82466.28,N
TEL-000189,SUB1116,2023-09-10 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_83,8,845.04,0.1,6084.29,7471.95,Dealer,Transfer,53,-16,127827,-1387.6599999999999,Buruk,-121742.71,N
TEL-000190,SUB3671,2025-03-06 00:00:00.000,Bandung,Jawa Barat,Data,Package_74,15,349.68,0.2,4196.16,3909.87,Retail,Transfer,108,100,176555,286.28999999999996,Bagus Sekali,-172358.84,N
TEL-000191,SUB4623,2025-03-13 00:00:00.000,Yogyakarta,DIY,Combo,Package_73,9,22.89,0.0,206.01,116.77,Retail,Ewallet,52,41,117848,89.24,Bagus,-117641.99,N
TEL-000192,SUB2029,2024-02-12 00:00:00.000,Yogyakarta,DIY,Combo,Package_62,3,909.39,0.15,2318.94,1937.42,Retail,Ewallet,52,61,112525,381.52,Bagus,-110206.06,N
TEL-000193,SUB4859,2025-02-05 00:00:00.000,Yogyakarta,DIY,Voice,Package_76,1,574.27,0.2,459.42,503.6,Dealer,Ewallet,86,14,188760,-44.18000000000001,Buruk,-188300.58,N
TEL-000194,SUB2679,2024-07-04 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_65,7,13.02,0.05,86.58,71.74,Retail,Cash,93,70,167349,14.840000000000003,Bagus,-167262.42,N
TEL-000195,SUB2700,2025-04-15 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_66,19,683.34,0.15,10029.88,12998.07,Retail,Ewallet,11,54,39223,-2968.1900000000005,Bagus,-29193.120000000003,N
TEL-000196,Anon,2024-04-05 00:00:00.000,Bandung,Jawa Barat,Combo,Package_35,2,661.17,0.2,1057.87,697.56,Dealer,Transfer,91,48,154057,360.30999999999995,Bagus,-152999.13,N
TEL-000197,SUB3326,2024-07-26 00:00:00.000,Yogyakarta,DIY,Combo,Package_18,12,167.29,0.5,1003.74,638.64,Dealer,Cash,67,120,43384,365.1,Bagus Sekali,-42380.26,N
TEL-000198,SUB2825,2024-08-08 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_31,17,449.7,0.2,6115.92,7643.54,Dealer,Ewallet,48,-1,104124,-1527.62,Buruk,-98008.08,N
TEL-000199,SUB3735,2024-11-10 00:00:00.000,Yogyakarta,DIY,Combo,Package_83,2,870.47,0.0,1740.94,1093.95,Online,Cash,17,74,184821,646.99,Bagus,-183080.06,N
TEL-000200,SUB1882,2024-03-12 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_71,2,938.21,0.95,93.82,76.53,Online,Cash,102,102,27955,17.289999999999992,Bagus Sekali,-27861.18,N
TEL-000201,SUB4977,2024-11-18 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_99,6,28.22,0.5,84.66,60.8,Online,Transfer,13,46,78096,23.86,Bagus,-78011.34,N
TEL-000202,SUB2235,2025-08-28 00:00:00.000,Bandung,Jawa Barat,Combo,Package_9,17,544.27,0.1,15910.49,10697.92,Dealer,Cash,92,94,171610,5212.57,Bagus Sekali,-155699.51,N
TEL-000203,SUB2520,2025-05-02 00:00:00.000,Bandung,Jawa Barat,Data,Package_71,20,955.45,0.05,18153.55,20611.15,Retail,Cash,78,24,63843,-2457.600000000002,Buruk,-45689.45,N
TEL-000204,SUB4955,2025-11-10 00:00:00.000,Surabaya,Jawa Timur,Data,Package_82,16,939.36,0.05,14278.27,12858.73,Dealer,Cash,13,42,129163,1419.5400000000009,Bagus,-114884.73,N
TEL-000205,SUB3057,2025-10-31 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_99,6,305.14,0.05,1739.3,1776.87,Dealer,Cash,26,25,70544,-37.569999999999936,Buruk,-68804.7,N
TEL-000206,SUB3507,2025-06-05 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_30,1,157.83,0.0,157.83,159.39,Dealer,Transfer,100,27,130939,-1.5599999999999739,Buruk,-130781.17,N
TEL-000207,SUB1158,2024-10-09 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_86,16,181.97,0.2,2329.22,2845.29,Retail,Cash,36,17,104691,-516.0700000000002,Buruk,-102361.78,N
TEL-000208,SUB3779,2024-02-14 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_62,20,571.98,0.2,9151.68,6958.16,Online,Cash,55,69,88028,2193.5200000000004,Bagus,-78876.32,N
TEL-000209,Anon,2024-05-09 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_41,19,370.92,0.2,5637.98,3099.51,Online,Transfer,19,111,150716,2538.4699999999993,Bagus Sekali,-145078.02,N
TEL-000210,SUB2704,2025-10-08 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_27,20,735.17,0.0,14703.4,16191.21,Online,Cash,19,34,73754,-1487.8099999999995,Buruk,-59050.6,N
TEL-000211,SUB4092,2025-06-18 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_5,13,114.12,0.1,1335.2,908.64,Dealer,Transfer,80,115,186328,426.56000000000006,Bagus Sekali,-184992.8,N
TEL-000212,SUB2686,2025-06-12 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_17,16,591.55,0.0,9464.8,6412.61,Retail,Cash,119,-17,178018,3052.1899999999996,Buruk,-168553.2,N
TEL-000213,SUB2458,2024-09-26 00:00:00.000,Bandung,Jawa Barat,Combo,Package_56,1,240.81,0.1,216.73,280.28,Online,Transfer,50,59,37805,-63.54999999999998,Bagus,-37588.27,N
TEL-000214,SUB1550,2025-06-23 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_6,10,804.17,0.0,8041.7,8765.23,Dealer,Ewallet,2,14,74930,-723.5299999999997,Buruk,-66888.3,N
TEL-000215,SUB1723,2024-10-24 00:00:00.000,Surabaya,Jawa Timur,Data,Package_75,4,627.28,0.0,2509.12,1738.32,Dealer,Ewallet,45,-15,160585,770.8,Buruk,-158075.88,N
TEL-000216,SUB2843,2024-01-03 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_11,4,485.85,0.95,97.17,100.17,Dealer,Cash,22,86,66876,-3.0,Bagus Sekali,-66778.83,N
TEL-000217,SUB2136,2025-04-11 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_30,8,570.15,0.5,2280.6,2224.48,Online,Transfer,109,63,165587,56.11999999999989,Bagus,-163306.4,N
TEL-000218,SUB2970,2024-11-12 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_65,16,269.29,0.1,3877.78,4186.24,Online,Cash,78,-13,40966,-308.4599999999996,Buruk,-37088.22,N
TEL-000219,SUB3101,2024-04-20 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_91,3226,77.07,0.15,211333.65,199359.35,Retail,Cash,66,-14,176594,11974.299999999988,Buruk,34739.649999999994,Y
TEL-000220,SUB3228,2024-07-26 00:00:00.000,Bandung,Jawa Barat,Data,Package_56,7,80.03,0.95,28.01,14.71,Dealer,Cash,53,114,72844,13.3,Bagus Sekali,-72815.99,N
TEL-000221,SUB4230,2024-03-01 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_18,20,73.32,0.5,733.2,656.66,Dealer,Transfer,99,115,101626,76.54000000000008,Bagus Sekali,-100892.8,N
TEL-000222,SUB1119,2025-07-27 00:00:00.000,Bandung,Jawa Barat,Combo,Package_18,9,463.97,0.0,4175.73,4603.75,Dealer,Transfer,99,0,118444,-428.02000000000044,Buruk,-114268.27,N
TEL-000223,Anon,2024-03-15 00:00:00.000,Bandung,Jawa Barat,Combo,Package_1,11,563.64,0.75,1550.01,1952.31,Dealer,Transfer,64,12,112563,-402.29999999999995,Buruk,-111012.99,N
TEL-000224,SUB4751,2025-06-12 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_38,1,740.86,0.5,370.43,378.51,Dealer,Cash,89,73,139613,-8.079999999999984,Bagus,-139242.57,N
TEL-000225,SUB4000,2024-10-25 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_70,1,58.89,0.75,14.72,12.45,Dealer,Transfer,39,8,178869,2.2700000000000014,Buruk,-178854.28,N
TEL-000226,SUB2662,2025-08-01 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_43,13,523.75,0.1,6127.88,6129.26,Dealer,Cash,120,56,155424,-1.3800000000001091,Bagus,-149296.12,N
TEL-000227,SUB4765,2024-12-21 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_42,19,397.45,0.1,6796.4,7480.46,Online,Ewallet,102,14,112714,-684.0600000000004,Buruk,-105917.6,N
TEL-000228,SUB1977,2025-09-26 00:00:00.000,Bandung,Jawa Barat,Combo,Package_48,19,84.21,0.0,1599.99,1049.68,Dealer,Transfer,56,81,99148,550.31,Bagus Sekali,-97548.01,N
TEL-000229,SUB3064,2025-09-22 00:00:00.000,Yogyakarta,DIY,Combo,Package_96,11,123918.27,0.1,1226790.87,1457767.57,Dealer,Transfer,75,50,184362,-230976.69999999995,Bagus,1042428.8700000001,Y
TEL-000230,SUB1053,2025-12-27 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_58,7,39.34,0.0,275.38,215.25,Dealer,Cash,3,48,197647,60.129999999999995,Bagus,-197371.62,N
TEL-000231,SUB4076,2025-05-29 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_64,10,648.7,0.0,6487.0,5326.64,Online,Ewallet,41,-8,86714,1160.3599999999997,Buruk,-80227.0,N
TEL-000232,SUB2322,2024-04-09 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_90,14,838.68,0.5,5870.76,5042.32,Dealer,Transfer,105,15,21394,828.4400000000005,Buruk,-15523.24,N
TEL-000233,SUB3355,2024-04-13 00:00:00.000,Bandung,Jawa Barat,Voice,Package_73,9,669.09,0.1,5419.63,5442.23,Dealer,Transfer,2,-18,169587,-22.599999999999454,Buruk,-164167.37,N
TEL-000234,SUB2449,2025-06-27 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_73,6,995.54,0.1,5644.73,3416.28,Dealer,Transfer,108,18,185251,2228.4499999999994,Buruk,-179606.27,N
TEL-000235,SUB4342,2023-10-13 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_15,6,94317.51,0.15,481019.3,548958.15,Dealer,Ewallet,90,26,161466,-67938.85000000003,Buruk,319553.3,Y
TEL-000047,SUB4976,2023-10-13 00:00:00.000,Yogyakarta,DIY,Combo,Package_23,20,639.03,0.75,3195.15,4092.34,Online,Transfer,116,55,122412,-897.19,Bagus,-119216.85,N
TEL-000237,SUB4597,2024-05-18 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_72,13,193.09,0.1,2259.15,2332.68,Dealer,Cash,22,23,157047,-73.52999999999975,Buruk,-154787.85,N
TEL-000097,SUB2163,2024-05-15 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_9,7,819.44,0.95,286.8,245.98,Retail,Ewallet,110,46,114872,40.82000000000002,Bagus,-114585.2,N
TEL-000239,SUB4033,2024-02-13 00:00:00.000,Yogyakarta,DIY,Data,Package_44,1,136.13,0.1,122.52,92.42,Dealer,Transfer,108,92,166984,30.099999999999994,Bagus Sekali,-166861.48,N
TEL-000240,SUB2495,2024-11-08 00:00:00.000,Bandung,Jawa Barat,Voice,Package_6,2,666.34,0.1,1199.41,1079.42,Dealer,Transfer,120,27,20657,119.99000000000001,Buruk,-19457.59,N
TEL-000241,SUB1174,2024-05-10 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_42,6,508.11,0.2,2438.93,3163.14,Online,Transfer,69,95,27695,-724.21,Bagus Sekali,-25256.07,N
TEL-000242,SUB2230,2025-03-05 00:00:00.000,Bandung,Jawa Barat,Data,Package_67,16,863.54,0.05,13125.81,13953.85,Retail,Cash,36,46,141091,-828.0400000000009,Bagus,-127965.19,N
TEL-000243,SUB4661,2024-08-19 00:00:00.000,Bandung,Jawa Barat,Data,Package_64,3,337.5,0.15,860.62,507.87,Retail,Ewallet,42,17,106540,352.75,Buruk,-105679.38,N
TEL-000244,SUB1552,2025-05-24 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_41,18,969.3,0.0,17447.4,16367.42,Retail,Ewallet,21,107,49269,1079.9800000000014,Bagus Sekali,-31821.6,N
TEL-000245,SUB3284,2024-11-07 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_36,4,267.76,0.75,267.76,238.98,Retail,Ewallet,33,1,154765,28.78,Buruk,-154497.24,N
TEL-000246,SUB4988,2025-05-05 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_63,4,132.91,0.0,531.64,632.74,Online,Cash,12,42,186696,-101.10000000000002,Bagus,-186164.36,N
TEL-000247,SUB1035,2024-11-21 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_83,1,346.37,0.75,86.59,70.01,Online,Ewallet,55,101,165535,16.58,Bagus Sekali,-165448.41,N
TEL-000248,SUB4951,2025-06-15 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_58,10,256.8,0.2,2054.4,1161.76,Online,Ewallet,24,48,98507,892.6400000000001,Bagus,-96452.6,N
TEL-000249,SUB1881,2025-08-29 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_60,1,646.15,0.1,581.53,532.3,Dealer,Cash,15,12,47602,49.23000000000002,Buruk,-47020.47,N
TEL-000250,SUB4016,2024-09-15 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_54,3,901.97,0.0,2705.91,1569.65,Retail,Ewallet,84,5,58230,1136.2599999999998,Buruk,-55524.09,N
TEL-000251,SUB2165,2024-03-14 00:00:00.000,Yogyakarta,DIY,Combo,Package_67,6,50.78,0.2,243.74,232.33,Online,Transfer,37,-8,106877,11.409999999999997,Buruk,-106633.26,N
TEL-000252,SUB2803,2025-07-31 00:00:00.000,Bandung,Jawa Barat,Combo,Package_41,4,983.2,0.05,3736.16,4014.97,Online,Cash,61,22,114213,-278.80999999999995,Buruk,-110476.84,N
TEL-000253,SUB2550,2025-05-31 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_27,16,460.56,0.0,7368.96,5469.68,Online,Cash,34,45,81659,1899.2799999999997,Bagus,-74290.04,N
